3,1,207.15,311.01,51.28,67.86,1,-1,-1,-1
3,2,23.83,468.76,39.57,104.77,1,-1,-1,-1
3,3,1089.98,304.88,27.73,72.38,1,-1,-1,-1
3,4,791.07,386.27,39.15,81.93,1,-1,-1,-1
3,5,972.48,241.49,38.33,66.33,1,-1,-1,-1
3,6,498.45,272.33,26.63,63.92,1,-1,-1,-1
3,7,643.46,247.42,28.77,64.23,1,-1,-1,-1
3,8,784.00,238.26,27.55,62.73,1,-1,-1,-1
3,9,895.18,398.98,33.68,80.97,1,-1,-1,-1
3,10,519.96,378.89,30.17,86.38,1,-1,-1,-1
3,11,525.50,460.57,34.91,91.85,1,-1,-1,-1
3,12,948.06,207.39,27.14,57.85,1,-1,-1,-1
3,13,893.60,208.57,23.42,63.40,1,-1,-1,-1
3,14,668.67,178.96,27.89,55.54,1,-1,-1,-1
3,15,12.55,229.10,28.02,68.13,1,-1,-1,-1
3,16,827.42,195.54,17.64,52.17,1,-1,-1,-1
3,17,420.59,223.99,22.46,55.85,1,-1,-1,-1
3,18,379.33,208.00,21.63,53.19,1,-1,-1,-1
3,19,310.15,193.29,30.95,54.49,1,-1,-1,-1
4,1,212.34,310.19,51.22,68.76,1,-1,-1,-1
4,2,32.30,468.69,39.37,103.79,1,-1,-1,-1
4,3,1097.91,305.17,28.43,72.82,1,-1,-1,-1
4,4,795.28,387.00,39.01,81.51,1,-1,-1,-1
4,5,982.18,242.13,38.34,66.10,1,-1,-1,-1
4,6,505.67,272.48,26.99,63.99,1,-1,-1,-1
4,7,650.39,246.21,28.71,64.41,1,-1,-1,-1
4,8,791.92,238.76,27.76,62.61,1,-1,-1,-1
4,9,906.26,398.65,33.84,81.34,1,-1,-1,-1
4,10,523.86,379.76,30.56,86.87,1,-1,-1,-1
4,11,533.48,461.17,34.92,92.40,1,-1,-1,-1
4,12,957.14,207.45,27.12,58.14,1,-1,-1,-1
4,13,901.00,210.68,22.75,61.77,1,-1,-1,-1
4,14,675.72,178.80,27.61,55.91,1,-1,-1,-1
4,15,21.61,228.99,27.70,67.42,1,-1,-1,-1
4,16,835.93,195.58,17.78,52.27,1,-1,-1,-1
4,17,430.84,224.75,22.51,55.84,1,-1,-1,-1
4,18,389.61,207.93,21.87,53.09,1,-1,-1,-1
4,19,319.44,192.37,31.48,55.37,1,-1,-1,-1
5,1,218.04,309.72,51.81,70.98,1,-1,-1,-1
5,2,40.71,468.85,39.42,103.14,1,-1,-1,-1
5,3,1106.81,306.47,28.85,72.18,1,-1,-1,-1
5,4,800.29,386.82,39.11,81.93,1,-1,-1,-1
5,5,991.41,242.31,38.62,66.35,1,-1,-1,-1
5,6,513.52,272.50,27.43,64.22,1,-1,-1,-1
5,7,657.20,244.36,29.04,65.81,1,-1,-1,-1
5,8,799.77,238.97,28.08,62.88,1,-1,-1,-1
5,9,917.34,397.44,34.12,82.05,1,-1,-1,-1
5,10,528.51,382.03,30.77,86.40,1,-1,-1,-1
5,11,541.37,461.79,34.69,92.32,1,-1,-1,-1
5,12,965.44,207.56,27.14,58.57,1,-1,-1,-1
5,13,907.15,212.32,22.60,61.01,1,-1,-1,-1
5,14,683.04,178.74,27.36,56.38,1,-1,-1,-1
5,15,29.56,228.76,27.54,67.56,1,-1,-1,-1
5,16,843.98,195.53,18.00,52.31,1,-1,-1,-1
5,17,440.61,225.94,22.36,55.27,1,-1,-1,-1
5,18,401.05,208.02,21.95,52.29,1,-1,-1,-1
5,19,329.15,191.92,31.51,55.39,1,-1,-1,-1
6,1,224.66,309.53,51.84,72.79,1,-1,-1,-1
6,2,48.80,468.83,39.82,102.87,1,-1,-1,-1
6,3,1115.32,306.99,29.55,72.24,1,-1,-1,-1
6,4,805.97,385.80,39.80,83.53,1,-1,-1,-1
6,5,999.76,242.65,38.74,66.38,1,-1,-1,-1
6,6,521.30,272.23,27.80,64.44,1,-1,-1,-1
6,7,663.55,242.73,28.96,66.69,1,-1,-1,-1
6,8,806.47,239.03,28.32,63.31,1,-1,-1,-1
6,9,927.79,395.58,34.77,83.80,1,-1,-1,-1
6,10,532.67,383.63,31.32,85.59,1,-1,-1,-1
6,11,548.78,461.81,34.58,92.44,1,-1,-1,-1
6,12,973.13,207.63,26.77,58.67,1,-1,-1,-1
6,13,913.11,213.65,22.50,59.75,1,-1,-1,-1
6,14,689.30,178.90,27.13,56.46,1,-1,-1,-1
6,15,37.66,228.60,27.42,67.72,1,-1,-1,-1
6,16,850.87,196.31,18.18,51.47,1,-1,-1,-1
6,17,450.20,226.88,22.08,54.36,1,-1,-1,-1
6,18,411.93,207.95,22.47,52.58,1,-1,-1,-1
6,19,339.08,191.81,30.99,54.35,1,-1,-1,-1
7,1,231.97,310.61,50.61,72.94,1,-1,-1,-1
7,2,56.55,468.76,40.48,102.66,1,-1,-1,-1
7,3,1123.83,307.39,30.26,72.68,1,-1,-1,-1
7,4,814.56,384.73,40.28,84.75,1,-1,-1,-1
7,5,1007.75,242.57,38.96,66.94,1,-1,-1,-1
7,6,527.32,272.05,28.12,64.84,1,-1,-1,-1
7,7,670.68,241.10,28.83,67.74,1,-1,-1,-1
7,8,812.14,239.48,28.22,63.14,1,-1,-1,-1
7,9,937.77,393.67,35.58,86.10,1,-1,-1,-1
7,10,538.02,385.45,31.87,84.06,1,-1,-1,-1
7,11,555.63,461.61,34.60,92.99,1,-1,-1,-1
7,12,980.57,207.76,26.51,59.04,1,-1,-1,-1
7,13,919.17,214.27,23.10,59.35,1,-1,-1,-1
7,14,695.19,179.13,27.11,56.32,1,-1,-1,-1
7,15,45.54,228.61,27.35,67.78,1,-1,-1,-1
7,16,857.72,196.87,18.67,51.05,1,-1,-1,-1
7,17,459.06,227.47,21.85,53.83,1,-1,-1,-1
7,18,423.45,207.97,22.09,50.93,1,-1,-1,-1
7,19,348.07,191.82,30.83,53.99,1,-1,-1,-1
8,1,238.62,311.97,49.39,73.10,1,-1,-1,-1
8,2,62.74,468.07,41.41,102.64,1,-1,-1,-1
8,3,1131.33,308.00,30.79,73.22,1,-1,-1,-1
8,4,821.47,383.37,40.93,86.55,1,-1,-1,-1
8,5,1015.40,243.10,38.59,66.95,1,-1,-1,-1
8,6,532.84,272.04,28.33,65.53,1,-1,-1,-1
8,7,677.99,240.37,28.25,67.72,1,-1,-1,-1
8,8,816.96,239.89,27.96,63.09,1,-1,-1,-1
8,9,948.09,392.63,35.94,87.46,1,-1,-1,-1
8,10,543.69,386.53,32.72,83.24,1,-1,-1,-1
8,11,562.69,461.86,34.51,93.32,1,-1,-1,-1
8,12,987.88,208.07,26.43,59.61,1,-1,-1,-1
8,13,925.93,215.01,24.08,59.58,1,-1,-1,-1
8,14,701.03,180.38,27.15,55.53,1,-1,-1,-1
8,15,53.00,228.83,27.34,67.53,1,-1,-1,-1
8,16,864.69,197.74,19.39,50.75,1,-1,-1,-1
8,17,467.75,227.61,21.74,53.63,1,-1,-1,-1
8,18,434.37,208.10,21.98,50.36,1,-1,-1,-1
8,19,356.86,191.95,30.37,53.01,1,-1,-1,-1
9,1,244.67,314.20,48.21,73.14,1,-1,-1,-1
9,2,68.53,467.53,42.49,102.63,1,-1,-1,-1
9,3,1138.07,308.69,31.04,73.55,1,-1,-1,-1
9,4,828.33,382.60,40.83,87.12,1,-1,-1,-1
9,5,1022.41,244.00,37.77,66.60,1,-1,-1,-1
9,6,537.91,272.15,28.29,66.04,1,-1,-1,-1
9,7,685.09,240.15,27.60,67.33,1,-1,-1,-1
9,8,821.41,240.04,27.80,63.71,1,-1,-1,-1
9,9,958.12,392.32,35.38,86.48,1,-1,-1,-1
9,10,550.57,386.96,33.98,83.54,1,-1,-1,-1
9,11,569.58,462.39,34.37,93.36,1,-1,-1,-1
9,12,995.18,208.78,26.55,60.49,1,-1,-1,-1
9,13,932.78,215.94,24.63,59.46,1,-1,-1,-1
9,14,707.58,181.46,27.54,55.33,1,-1,-1,-1
9,15,60.27,229.22,27.41,67.17,1,-1,-1,-1
9,16,872.16,198.71,20.08,50.63,1,-1,-1,-1
9,17,476.02,227.34,21.82,53.96,1,-1,-1,-1
9,18,444.88,208.34,22.01,50.81,1,-1,-1,-1
9,19,365.07,192.00,30.25,52.73,1,-1,-1,-1
10,1,250.65,317.14,44.79,69.08,1,-1,-1,-1
10,2,74.48,466.40,43.31,102.44,1,-1,-1,-1
10,3,1145.01,309.43,30.85,73.88,1,-1,-1,-1
10,4,834.76,382.00,40.30,87.18,1,-1,-1,-1
10,5,1028.70,244.43,36.91,67.00,1,-1,-1,-1
10,6,542.30,272.00,28.09,66.92,1,-1,-1,-1
10,7,691.54,240.08,26.97,66.96,1,-1,-1,-1
10,8,827.23,240.34,27.56,63.85,1,-1,-1,-1
10,9,968.47,392.83,34.34,84.17,1,-1,-1,-1
10,10,555.66,386.94,34.74,83.39,1,-1,-1,-1
10,11,576.37,462.67,34.38,93.92,1,-1,-1,-1
10,12,1002.56,209.82,26.38,60.42,1,-1,-1,-1
10,13,939.64,216.70,25.06,59.35,1,-1,-1,-1
10,14,714.54,182.03,28.06,55.30,1,-1,-1,-1
10,15,68.16,229.60,27.38,66.52,1,-1,-1,-1
10,16,880.14,199.23,20.99,50.85,1,-1,-1,-1
10,17,483.70,226.82,22.19,55.12,1,-1,-1,-1
10,18,455.51,208.32,22.37,51.69,1,-1,-1,-1
10,19,372.62,191.63,29.18,50.83,1,-1,-1,-1
11,1,254.41,319.20,43.69,68.33,1,-1,-1,-1
11,2,79.51,465.41,43.42,100.21,1,-1,-1,-1
11,3,1150.88,309.83,30.39,74.45,1,-1,-1,-1
11,4,841.12,382.48,39.10,86.20,1,-1,-1,-1
11,5,1034.24,245.11,35.84,67.38,1,-1,-1,-1
11,6,547.21,272.23,27.96,67.76,1,-1,-1,-1
11,7,697.67,241.03,26.36,66.33,1,-1,-1,-1
11,8,832.70,240.89,27.56,64.12,1,-1,-1,-1
11,9,977.69,393.87,33.18,81.11,1,-1,-1,-1
11,10,560.11,386.72,35.57,84.16,1,-1,-1,-1
11,11,583.10,464.11,34.16,93.52,1,-1,-1,-1
11,12,1009.59,211.21,26.27,60.26,1,-1,-1,-1
11,13,944.89,217.08,25.37,59.81,1,-1,-1,-1
11,14,721.10,182.56,28.46,55.20,1,-1,-1,-1
11,15,75.88,230.09,27.26,65.80,1,-1,-1,-1
11,16,887.35,199.74,21.54,50.70,1,-1,-1,-1
11,17,490.87,226.61,22.51,56.01,1,-1,-1,-1
11,18,464.80,208.27,22.71,52.18,1,-1,-1,-1
11,19,379.67,191.02,28.78,50.10,1,-1,-1,-1
12,1,259.56,320.48,43.15,68.23,1,-1,-1,-1
12,2,83.93,464.73,43.54,99.13,1,-1,-1,-1
12,3,1155.83,310.62,29.92,75.15,1,-1,-1,-1
12,4,847.06,383.54,37.62,84.80,1,-1,-1,-1
12,5,1039.39,245.59,35.04,68.26,1,-1,-1,-1
