3,2,1036.62,370.01,63.79,121.95,1,-1,-1,-1
3,3,952.47,247.96,30.85,88.98,1,-1,-1,-1
3,5,772.01,363.04,44.78,105.95,1,-1,-1,-1
3,6,395.98,254.99,55.94,93.03,1,-1,-1,-1
3,7,129.65,245.02,33.95,104.00,1,-1,-1,-1
3,8,323.58,448.03,86.08,125.93,1,-1,-1,-1
3,9,251.25,393.92,107.37,136.03,1,-1,-1,-1
3,10,121.82,271.03,42.20,114.03,1,-1,-1,-1
4,2,1033.46,369.90,64.54,122.29,1,-1,-1,-1
4,3,953.33,246.70,31.88,90.38,1,-1,-1,-1
4,5,773.91,363.29,45.71,106.75,1,-1,-1,-1
4,6,401.88,254.92,54.19,91.23,1,-1,-1,-1
4,7,139.44,243.90,33.91,104.00,1,-1,-1,-1
4,8,340.88,445.11,86.58,126.82,1,-1,-1,-1
4,9,271.52,395.44,106.12,135.84,1,-1,-1,-1
4,10,134.66,270.09,41.67,112.89,1,-1,-1,-1
5,2,1034.55,371.86,64.02,120.17,1,-1,-1,-1
5,3,951.49,244.99,33.01,90.16,1,-1,-1,-1
5,5,778.18,363.04,47.12,107.99,1,-1,-1,-1
5,6,404.58,252.16,53.00,91.84,1,-1,-1,-1
5,7,149.35,242.04,34.26,104.94,1,-1,-1,-1
5,8,357.56,441.96,87.50,128.95,1,-1,-1,-1
5,9,284.55,393.26,106.26,137.86,1,-1,-1,-1
5,10,143.02,269.96,41.63,112.90,1,-1,-1,-1
5,11,402.83,216.05,28.04,82.00,1,-1,-1,-1
5,12,850.53,267.84,48.64,104.23,1,-1,-1,-1
6,2,1036.35,374.04,62.34,117.92,1,-1,-1,-1
6,3,951.67,244.92,34.23,88.04,1,-1,-1,-1
6,5,785.69,362.91,48.38,108.15,1,-1,-1,-1
6,6,412.79,249.91,52.48,93.91,1,-1,-1,-1
6,7,158.33,239.99,34.50,105.07,1,-1,-1,-1
6,8,372.69,437.04,88.05,132.03,1,-1,-1,-1
6,9,296.40,392.93,105.12,138.20,1,-1,-1,-1
6,10,151.76,269.04,41.29,112.09,1,-1,-1,-1
6,11,407.23,215.86,27.57,81.06,1,-1,-1,-1
6,12,847.35,266.04,48.78,101.94,1,-1,-1,-1
7,2,1029.36,374.17,61.38,117.80,1,-1,-1,-1
7,3,954.13,245.99,36.44,87.80,1,-1,-1,-1
7,5,792.32,362.95,49.80,108.03,1,-1,-1,-1
7,6,418.54,250.75,49.54,91.38,1,-1,-1,-1
7,7,166.68,238.93,34.66,105.02,1,-1,-1,-1
7,8,392.74,434.75,84.99,133.22,1,-1,-1,-1
7,9,310.10,393.00,103.08,138.06,1,-1,-1,-1
7,10,159.97,268.00,40.90,111.03,1,-1,-1,-1
7,11,411.53,214.09,27.69,81.88,1,-1,-1,-1
7,12,844.18,265.89,51.08,103.72,1,-1,-1,-1
8,2,1017.40,372.12,61.44,119.89,1,-1,-1,-1
8,3,955.36,247.09,37.74,87.01,1,-1,-1,-1
8,5,793.64,361.11,51.56,108.92,1,-1,-1,-1
8,6,424.05,250.14,47.95,89.90,1,-1,-1,-1
8,7,174.96,238.02,35.03,104.98,1,-1,-1,-1
8,8,412.58,433.94,79.10,134.02,1,-1,-1,-1
8,9,324.79,397.77,97.33,133.25,1,-1,-1,-1
8,10,168.68,266.05,41.46,112.83,1,-1,-1,-1
8,11,417.23,212.02,29.23,87.72,1,-1,-1,-1
8,12,842.96,267.90,51.89,102.30,1,-1,-1,-1
9,2,1019.03,369.89,62.35,122.11,1,-1,-1,-1
9,3,954.70,248.05,36.99,86.03,1,-1,-1,-1
9,5,792.25,358.98,53.54,111.88,1,-1,-1,-1
9,6,427.14,251.92,47.85,87.96,1,-1,-1,-1
9,7,184.56,237.03,34.71,104.04,1,-1,-1,-1
9,8,428.24,433.09,73.03,134.94,1,-1,-1,-1
9,9,338.48,400.23,93.98,132.67,1,-1,-1,-1
9,10,176.98,265.85,41.17,112.22,1,-1,-1,-1
9,11,423.14,210.88,28.01,84.93,1,-1,-1,-1
9,12,841.88,268.19,51.38,99.12,1,-1,-1,-1
10,2,1022.58,366.95,63.80,125.05,1,-1,-1,-1
10,3,952.16,248.06,35.69,85.95,1,-1,-1,-1
10,5,792.49,356.93,54.34,114.13,1,-1,-1,-1
10,6,429.10,252.14,49.70,87.87,1,-1,-1,-1
10,7,191.49,235.07,35.32,104.87,1,-1,-1,-1
10,8,442.82,433.01,69.12,135.02,1,-1,-1,-1
10,9,353.32,401.15,91.22,131.04,1,-1,-1,-1
10,10,185.15,266.00,40.76,111.04,1,-1,-1,-1
10,11,427.99,210.94,27.16,83.86,1,-1,-1,-1
10,12,835.86,269.95,51.77,98.79,1,-1,-1,-1
11,2,1022.66,366.77,65.04,125.23,1,-1,-1,-1
11,3,954.19,245.14,37.66,89.79,1,-1,-1,-1
11,5,795.24,355.91,54.09,114.19,1,-1,-1,-1
11,6,429.48,249.19,53.94,90.86,1,-1,-1,-1
11,7,196.72,233.91,35.66,106.00,1,-1,-1,-1
11,8,455.72,433.98,67.37,133.09,1,-1,-1,-1
11,9,367.26,401.00,87.69,130.95,1,-1,-1,-1
11,10,192.01,264.15,40.99,111.84,1,-1,-1,-1
11,11,434.28,209.13,28.12,85.72,1,-1,-1,-1
11,12,829.78,269.16,51.31,100.86,1,-1,-1,-1
12,2,1017.91,367.03,69.75,124.98,1,-1,-1,-1
12,3,954.55,243.77,40.25,91.32,1,-1,-1,-1
12,5,797.79,355.96,53.53,113.97,1,-1,-1,-1
12,6,431.69,248.71,56.44,91.33,1,-1,-1,-1
12,7,203.94,232.05,35.74,107.99,1,-1,-1,-1
12,8,467.51,434.09,69.78,132.84,1,-1,-1,-1
12,9,380.86,401.85,85.32,132.93,1,-1,-1,-1
12,10,198.87,262.94,41.25,112.99,1,-1,-1,-1
12,11,435.15,207.02,30.42,86.14,1,-1,-1,-1
12,12,830.97,266.10,50.79,103.12,1,-1,-1,-1
13,2,1015.90,368.98,72.72,123.02,1,-1,-1,-1
13,3,950.43,241.98,44.79,90.23,1,-1,-1,-1
13,5,798.03,356.05,53.29,114.87,1,-1,-1,-1
13,6,429.51,248.92,59.51,91.08,1,-1,-1,-1
13,7,209.49,230.94,35.24,108.17,1,-1,-1,-1
13,8,474.70,434.02,75.00,132.96,1,-1,-1,-1
13,9,395.54,402.01,79.96,133.21,1,-1,-1,-1
13,10,205.08,262.90,40.93,112.18,1,-1,-1,-1
13,11,435.32,206.84,34.21,84.19,1,-1,-1,-1
13,12,830.91,264.76,50.59,103.25,1,-1,-1,-1
14,2,1015.94,371.07,72.89,121.88,1,-1,-1,-1
14,3,944.81,241.91,50.41,89.88,1,-1,-1,-1
14,5,797.14,356.05,53.76,115.04,1,-1,-1,-1
14,6,437.50,249.05,59.89,89.05,1,-1,-1,-1
14,7,213.49,229.05,36.12,109.89,1,-1,-1,-1
14,8,484.58,431.14,79.46,134.92,1,-1,-1,-1
14,9,417.67,402.00,72.87,133.05,1,-1,-1,-1
14,10,211.07,262.07,40.84,111.95,1,-1,-1,-1
14,11,437.87,205.10,40.72,85.76,1,-1,-1,-1
14,12,823.87,262.98,55.13,108.67,1,-1,-1,-1
15,2,1009.45,372.11,71.01,120.96,1,-1,-1,-1
15,3,942.48,243.93,53.59,88.96,1,-1,-1,-1
15,5,793.95,357.90,55.16,113.13,1,-1,-1,-1
15,6,441.25,249.05,58.25,88.83,1,-1,-1,-1
15,7,220.69,227.95,35.17,107.27,1,-1,-1,-1
15,8,496.18,429.82,81.54,135.19,1,-1,-1,-1
15,9,432.29,400.11,67.49,132.96,1,-1,-1,-1
15,10,216.81,259.14,41.29,113.85,1,-1,-1,-1
15,11,439.02,204.91,45.36,84.22,1,-1,-1,-1
15,12,815.45,262.89,59.19,109.44,1,-1,-1,-1
16,2,1002.43,372.05,67.06,121.91,1,-1,-1,-1
16,3,946.22,244.19,52.15,88.92,1,-1,-1,-1
16,5,790.31,358.13,58.21,112.86,1,-1,-1,-1
16,6,445.67,246.17,54.79,91.80,1,-1,-1,-1
16,7,225.65,226.99,34.91,104.91,1,-1,-1,-1
16,8,508.07,426.10,81.09,137.87,1,-1,-1,-1
16,9,452.48,399.85,59.54,132.97,1,-1,-1,-1
16,10,222.97,259.70,40.99,113.22,1,-1,-1,-1
16,11,439.78,203.10,50.49,85.81,1,-1,-1,-1
16,12,810.71,264.92,60.04,109.06,1,-1,-1,-1
17,2,1006.21,370.99,62.76,123.06,1,-1,-1,-1
17,3,942.79,245.94,48.65,87.12,1,-1,-1,-1
17,5,787.67,358.02,61.42,112.96,1,-1,-1,-1
17,6,452.97,245.73,46.85,94.18,1,-1,-1,-1
17,7,229.73,226.97,35.62,104.80,1,-1,-1,-1
17,8,525.95,421.97,73.80,136.31,1,-1,-1,-1
17,9,469.69,399.97,52.91,133.94,1,-1,-1,-1
17,10,229.19,260.04,40.64,112.03,1,-1,-1,-1
17,11,441.43,202.89,53.17,86.11,1,-1,-1,-1
17,12,813.21,265.19,55.92,107.95,1,-1,-1,-1
18,2,1010.87,368.99,59.43,125.01,1,-1,-1,-1
18,3,943.26,243.25,43.96,89.74,1,-1,-1,-1
18,5,788.33,357.02,65.91,114.92,1,-1,-1,-1
18,6,458.77,245.00,37.64,95.19,1,-1,-1,-1
18,7,233.18,224.19,37.52,105.95,1,-1,-1,-1
18,8,542.00,419.84,64.40,137.77,1,-1,-1,-1
18,9,484.18,400.04,46.90,134.08,1,-1,-1,-1
18,10,233.26,260.07,40.67,111.89,1,-1,-1,-1
18,11,441.72,202.99,53.75,86.05,1,-1,-1,-1
18,12,815.04,266.94,47.52,105.96,1,-1,-1,-1
19,2,1010.55,368.82,58.89,125.16,1,-1,-1,-1
19,3,944.61,239.94,40.31,93.04,1,-1,-1,-1
19,5,790.63,355.96,67.93,115.19,1,-1,-1,-1
19,6,461.84,244.99,31.39,95.06,1,-1,-1,-1
19,7,236.10,223.81,38.91,105.22,1,-1,-1,-1
19,8,558.73,418.94,54.47,142.77,1,-1,-1,-1
19,9,497.12,401.92,45.50,135.91,1,-1,-1,-1
19,10,235.82,260.03,41.46,111.98,1,-1,-1,-1
19,11,446.41,203.05,50.75,85.98,1,-1,-1,-1
19,12,810.68,267.11,42.24,105.84,1,-1,-1,-1
20,2,1001.96,368.99,62.95,125.00,1,-1,-1,-1
20,3,945.95,237.77,39.09,95.22,1,-1,-1,-1
20,5,791.95,354.96,66.69,115.04,1,-1,-1,-1
20,6,464.59,245.97,30.38,93.99,1,-1,-1,-1
20,7,239.39,223.96,40.10,104.98,1,-1,-1,-1
20,8,570.44,419.02,44.71,142.52,1,-1,-1,-1
20,9,504.51,404.98,47.32,135.19,1,-1,-1,-1
20,10,239.68,258.10,43.23,113.91,1,-1,-1,-1
20,11,449.52,203.02,45.28,85.98,1,-1,-1,-1
20,12,807.55,266.04,41.23,106.95,1,-1,-1,-1
21,2,995.14,370.94,66.11,123.05,1,-1,-1,-1
21,3,940.56,235.94,41.68,94.24,1,-1,-1,-1
21,5,789.64,353.99,67.95,116.85,1,-1,-1,-1
21,6,466.29,246.09,33.31,95.77,1,-1,-1,-1
21,7,242.31,224.05,41.38,104.97,1,-1,-1,-1
21,8,585.18,420.03,41.59,142.01,1,-1,-1,-1
21,9,516.97,407.13,60.59,134.00,1,-1,-1,-1
21,10,243.15,257.83,43.81,114.18,1,-1,-1,-1
21,11,453.55,203.00,40.67,85.99,1,-1,-1,-1
21,12,805.47,265.87,41.70,107.14,1,-1,-1,-1
22,2,993.26,373.07,65.83,122.84,1,-1,-1,-1
22,3,935.54,235.93,45.70,93.88,1,-1,-1,-1
22,5,788.67,352.07,70.17,119.94,1,-1,-1,-1
22,6,464.93,246.03,38.52,96.13,1,-1,-1,-1
22,7,245.08,223.10,41.87,105.94,1,-1,-1,-1
22,8,597.48,422.96,44.05,137.15,1,-1,-1,-1
22,9,519.58,407.15,75.21,133.88,1,-1,-1,-1
22,10,245.64,257.97,44.81,114.04,1,-1,-1,-1
22,11,454.64,200.17,36.98,88.83,1,-1,-1,-1
22,12,797.20,267.85,46.26,105.16,1,-1,-1,-1
23,2,985.41,375.06,64.07,121.08,1,-1,-1,-1
23,3,932.86,236.06,48.00,93.90,1,-1,-1,-1
23,5,788.83,352.79,65.57,117.46,1,-1,-1,-1
23,6,464.68,245.03,44.50,97.00,1,-1,-1,-1
23,7,249.65,222.93,41.56,106.08,1,-1,-1,-1
23,8,605.34,426.05,50.78,134.74,1,-1,-1,-1
23,9,522.81,406.94,89.38,133.98,1,-1,-1,-1
23,10,247.26,258.03,45.59,113.96,1,-1,-1,-1
23,11,458.34,199.74,32.00,89.25,1,-1,-1,-1
