3,1,308.43,586.08,17.00,15.00,1,-1,-1,-1
3,2,1586.14,531.50,50.33,128.41,1,-1,-1,-1
3,3,1515.79,478.53,40.08,114.00,1,-1,-1,-1
3,4,1286.53,474.59,45.82,100.35,1,-1,-1,-1
3,5,980.02,490.93,58.26,109.06,1,-1,-1,-1
3,6,1717.99,484.94,46.00,106.00,1,-1,-1,-1
3,7,963.48,445.55,38.16,102.76,1,-1,-1,-1
3,8,252.15,502.46,48.92,95.00,1,-1,-1,-1
3,9,848.64,634.21,84.25,136.94,1,-1,-1,-1
3,10,1856.09,661.91,50.48,146.82,1,-1,-1,-1
3,11,1447.02,838.70,85.39,185.65,1,-1,-1,-1
4,1,311.18,586.18,17.00,15.00,1,-1,-1,-1
4,2,1586.62,531.34,49.92,127.53,1,-1,-1,-1
4,3,1515.73,478.38,40.15,114.00,1,-1,-1,-1
4,4,1289.33,474.41,45.89,100.13,1,-1,-1,-1
4,5,978.24,489.91,57.58,108.40,1,-1,-1,-1
4,6,1717.14,483.91,46.00,106.00,1,-1,-1,-1
4,7,960.36,445.41,37.77,101.66,1,-1,-1,-1
4,8,253.14,502.34,48.51,94.38,1,-1,-1,-1
4,9,841.60,632.93,84.17,137.60,1,-1,-1,-1
4,10,1850.82,660.17,50.68,145.06,1,-1,-1,-1
4,11,1447.65,838.23,85.66,185.87,1,-1,-1,-1
5,1,312.00,584.84,17.00,15.00,1,-1,-1,-1
5,2,1587.02,531.26,49.44,126.58,1,-1,-1,-1
5,3,1515.72,478.30,40.28,114.00,1,-1,-1,-1
5,4,1292.02,474.32,45.86,99.43,1,-1,-1,-1
5,5,976.14,488.87,56.63,107.53,1,-1,-1,-1
5,6,1715.94,483.51,46.00,106.00,1,-1,-1,-1
5,7,957.31,445.33,37.21,100.01,1,-1,-1,-1
5,8,253.52,502.27,48.54,94.76,1,-1,-1,-1
5,9,833.46,631.17,83.58,137.85,1,-1,-1,-1
5,10,1841.48,658.26,51.34,142.54,1,-1,-1,-1
5,11,1448.43,838.02,86.02,185.95,1,-1,-1,-1
6,2,1587.55,531.26,48.91,125.60,1,-1,-1,-1
6,3,1515.94,478.31,40.27,113.38,1,-1,-1,-1
6,4,1294.62,473.70,46.18,99.16,1,-1,-1,-1
6,5,974.26,487.89,55.71,107.20,1,-1,-1,-1
6,6,1714.76,482.77,46.00,106.00,1,-1,-1,-1
6,7,953.46,445.33,36.56,98.14,1,-1,-1,-1
6,8,253.94,502.26,48.37,94.91,1,-1,-1,-1
6,9,824.77,629.92,82.56,137.94,1,-1,-1,-1
6,10,1836.66,656.96,52.69,141.58,1,-1,-1,-1
6,11,1448.85,837.99,86.35,185.98,1,-1,-1,-1
7,2,1587.21,530.66,48.61,125.23,1,-1,-1,-1
7,3,1515.98,478.32,40.42,113.15,1,-1,-1,-1
7,4,1296.77,473.46,46.45,98.44,1,-1,-1,-1
7,5,972.21,487.52,54.90,107.08,1,-1,-1,-1
7,6,1713.11,482.50,46.00,106.00,1,-1,-1,-1
7,7,951.10,445.33,36.20,96.81,1,-1,-1,-1
7,8,255.95,502.25,47.51,93.73,1,-1,-1,-1
7,9,815.59,628.22,81.43,137.98,1,-1,-1,-1
7,10,1826.10,655.25,54.05,141.22,1,-1,-1,-1
7,11,1450.88,836.79,86.45,185.99,1,-1,-1,-1
7,12,319.77,588.48,17.00,15.00,1,-1,-1,-1
8,2,1586.45,529.77,48.18,124.47,1,-1,-1,-1
8,3,1515.24,478.29,40.42,112.44,1,-1,-1,-1
8,4,1298.84,472.73,46.89,97.55,1,-1,-1,-1
8,5,969.97,486.74,54.18,107.03,1,-1,-1,-1
8,6,1710.34,481.74,46.24,106.62,1,-1,-1,-1
8,7,949.30,445.31,35.80,95.06,1,-1,-1,-1
8,8,257.56,502.24,46.60,92.66,1,-1,-1,-1
8,9,805.55,625.69,80.25,137.99,1,-1,-1,-1
8,10,1812.71,653.31,55.01,140.47,1,-1,-1,-1
8,11,1453.43,834.41,86.30,186.00,1,-1,-1,-1
8,12,321.18,588.93,17.00,15.00,1,-1,-1,-1
9,2,1585.77,528.76,47.86,124.18,1,-1,-1,-1
9,3,1514.82,478.22,40.38,111.55,1,-1,-1,-1
9,4,1300.17,471.78,47.53,96.59,1,-1,-1,-1
9,5,967.14,486.39,53.89,107.63,1,-1,-1,-1
9,6,1707.89,481.39,46.31,106.85,1,-1,-1,-1
9,7,946.75,444.63,35.39,93.16,1,-1,-1,-1
9,8,259.43,502.19,45.40,91.01,1,-1,-1,-1
9,9,795.17,623.42,79.07,138.00,1,-1,-1,-1
9,10,1798.97,651.27,55.60,139.56,1,-1,-1,-1
9,11,1456.02,832.19,85.79,186.00,1,-1,-1,-1
9,12,322.85,589.04,17.00,15.00,1,-1,-1,-1
10,2,1585.08,527.14,47.40,123.45,1,-1,-1,-1
10,3,1513.97,478.21,40.54,111.21,1,-1,-1,-1
10,4,1301.92,470.81,48.39,95.60,1,-1,-1,-1
10,5,964.67,485.65,53.48,107.86,1,-1,-1,-1
10,6,1703.77,480.65,46.56,107.56,1,-1,-1,-1
10,7,944.94,444.39,35.07,91.19,1,-1,-1,-1
10,8,261.71,502.20,44.31,89.76,1,-1,-1,-1
10,9,784.80,621.35,77.89,138.00,1,-1,-1,-1
10,10,1796.66,649.71,55.60,139.56,1,-1,-1,-1
10,11,1459.23,830.14,85.00,186.00,1,-1,-1,-1
10,12,324.73,589.73,17.00,15.00,1,-1,-1,-1
11,2,1584.44,525.94,46.91,122.55,1,-1,-1,-1
11,3,1513.74,478.22,40.57,110.46,1,-1,-1,-1
11,4,1303.81,469.84,49.47,94.61,1,-1,-1,-1
11,5,961.54,485.39,53.37,108.56,1,-1,-1,-1
11,6,1701.43,480.39,46.54,107.83,1,-1,-1,-1
11,7,943.26,443.70,35.07,89.83,1,-1,-1,-1
11,8,263.84,502.22,43.00,88.05,1,-1,-1,-1
11,9,773.73,618.74,76.74,138.00,1,-1,-1,-1
11,11,1463.08,827.57,83.85,186.00,1,-1,-1,-1
11,12,326.58,590.01,17.00,15.00,1,-1,-1,-1
12,2,1584.04,524.85,46.64,122.21,1,-1,-1,-1
12,3,1513.63,478.22,40.83,110.18,1,-1,-1,-1
12,4,1304.59,469.46,50.62,94.23,1,-1,-1,-1
12,5,957.85,485.27,52.44,107.60,1,-1,-1,-1
12,6,1697.89,480.28,46.46,107.94,1,-1,-1,-1
12,7,941.69,442.18,35.37,89.31,1,-1,-1,-1
12,8,264.68,501.59,42.24,87.39,1,-1,-1,-1
12,9,766.15,617.72,75.34,137.38,1,-1,-1,-1
12,11,1464.71,825.92,82.74,186.00,1,-1,-1,-1
12,12,327.80,590.10,17.00,15.00,1,-1,-1,-1
12,13,1753.33,645.74,57.83,137.35,1,-1,-1,-1
13,2,1583.39,524.46,46.47,122.08,1,-1,-1,-1
13,3,1513.84,478.25,41.23,110.07,1,-1,-1,-1
13,4,1305.92,468.74,51.66,94.09,1,-1,-1,-1
13,5,954.22,485.89,51.23,105.99,1,-1,-1,-1
13,6,1693.29,480.27,46.27,107.98,1,-1,-1,-1
13,7,941.08,439.79,35.77,89.12,1,-1,-1,-1
13,8,265.31,500.15,41.70,87.15,1,-1,-1,-1
13,9,760.65,617.35,73.53,135.91,1,-1,-1,-1
13,11,1466.39,824.68,81.69,186.00,1,-1,-1,-1
13,12,328.46,590.17,17.00,15.00,1,-1,-1,-1
13,13,1742.06,644.11,57.76,136.51,1,-1,-1,-1
14,2,1583.16,523.78,46.04,121.41,1,-1,-1,-1
14,3,1514.22,478.35,41.70,110.03,1,-1,-1,-1
14,4,1307.32,468.54,52.42,94.03,1,-1,-1,-1
14,5,949.58,486.20,50.10,104.75,1,-1,-1,-1
14,6,1689.01,479.74,46.00,107.99,1,-1,-1,-1
14,7,940.24,437.71,36.19,89.04,1,-1,-1,-1
14,8,266.40,499.04,41.27,87.06,1,-1,-1,-1
14,9,755.11,617.29,71.92,134.72,1,-1,-1,-1
14,11,1467.46,823.67,80.70,186.00,1,-1,-1,-1
14,12,329.45,590.25,17.00,15.00,1,-1,-1,-1
14,13,1730.05,642.96,58.10,136.19,1,-1,-1,-1
15,2,1582.35,522.91,45.78,121.16,1,-1,-1,-1
15,3,1514.07,478.38,42.15,110.01,1,-1,-1,-1
15,4,1309.23,467.22,52.72,94.01,1,-1,-1,-1
15,5,945.32,486.93,48.77,103.04,1,-1,-1,-1
15,6,1683.84,479.54,45.88,108.61,1,-1,-1,-1
15,7,939.63,435.06,36.59,89.02,1,-1,-1,-1
15,8,266.75,496.74,40.88,87.02,1,-1,-1,-1
15,9,746.17,617.25,69.73,132.42,1,-1,-1,-1
15,11,1468.56,822.06,79.77,186.00,1,-1,-1,-1
15,12,330.26,590.27,17.00,15.00,1,-1,-1,-1
15,13,1716.84,641.91,58.49,135.46,1,-1,-1,-1
16,2,1581.90,521.91,45.39,120.44,1,-1,-1,-1
16,3,1513.87,478.35,42.67,110.00,1,-1,-1,-1
16,4,1309.58,466.67,53.01,94.00,1,-1,-1,-1
16,5,940.12,487.79,47.31,101.15,1,-1,-1,-1
16,6,1677.73,479.41,45.54,108.85,1,-1,-1,-1
16,7,938.34,432.14,36.98,89.01,1,-1,-1,-1
16,8,266.60,495.83,40.54,87.01,1,-1,-1,-1
16,9,742.33,617.23,68.47,131.54,1,-1,-1,-1
16,11,1468.05,821.46,78.83,186.00,1,-1,-1,-1
16,12,330.19,590.25,17.00,15.00,1,-1,-1,-1
16,13,1699.53,640.25,59.11,134.55,1,-1,-1,-1
17,2,1581.05,520.92,45.18,120.17,1,-1,-1,-1
17,3,1513.20,477.73,43.23,110.00,1,-1,-1,-1
17,4,1310.88,465.86,53.09,94.00,1,-1,-1,-1
17,5,936.15,486.89,46.37,100.44,1,-1,-1,-1
17,6,1673.28,478.75,45.08,108.94,1,-1,-1,-1
17,7,936.47,431.05,37.34,89.00,1,-1,-1,-1
17,8,265.85,495.52,40.64,87.62,1,-1,-1,-1
17,9,736.62,616.60,68.47,131.82,1,-1,-1,-1
17,11,1467.80,820.58,77.86,186.00,1,-1,-1,-1
17,12,329.59,589.65,17.00,15.00,1,-1,-1,-1
17,13,1687.47,638.36,59.56,133.59,1,-1,-1,-1
18,2,1580.66,519.92,45.04,120.06,1,-1,-1,-1
18,3,1512.09,476.87,43.75,110.00,1,-1,-1,-1
18,4,1312.59,464.31,53.00,94.00,1,-1,-1,-1
18,5,931.58,485.93,45.76,100.78,1,-1,-1,-1
18,6,1668.39,477.88,44.32,108.36,1,-1,-1,-1
18,7,934.34,430.02,37.67,89.00,1,-1,-1,-1
18,8,264.80,495.40,40.77,87.85,1,-1,-1,-1
18,9,730.40,615.74,68.92,131.93,1,-1,-1,-1
18,11,1467.67,819.62,76.66,185.38,1,-1,-1,-1
18,12,328.01,589.42,17.00,15.00,1,-1,-1,-1
18,13,1673.48,636.41,59.76,132.61,1,-1,-1,-1
19,2,1579.83,518.27,44.93,120.02,1,-1,-1,-1
19,3,1511.44,476.51,44.23,110.00,1,-1,-1,-1
19,4,1313.47,463.07,52.93,94.62,1,-1,-1,-1
19,5,927.45,484.29,45.16,101.54,1,-1,-1,-1
19,6,1663.48,477.51,43.76,108.14,1,-1,-1,-1
19,7,932.08,428.97,37.97,89.00,1,-1,-1,-1
19,8,263.55,495.32,41.01,87.94,1,-1,-1,-1
19,9,723.68,614.77,70.13,132.59,1,-1,-1,-1
19,11,1467.27,818.00,75.51,185.15,1,-1,-1,-1
19,12,326.66,589.30,17.00,15.00,1,-1,-1,-1
19,13,1658.98,634.40,59.43,130.99,1,-1,-1,-1
20,2,1579.00,516.39,44.84,120.01,1,-1,-1,-1
20,3,1510.78,475.73,44.76,110.00,1,-1,-1,-1
20,4,1316.46,460.10,52.61,95.47,1,-1,-1,-1
20,5,923.14,482.42,44.25,101.82,1,-1,-1,-1
20,6,1658.47,476.73,43.20,108.05,1,-1,-1,-1
20,7,929.92,428.55,38.25,89.00,1,-1,-1,-1
20,8,262.14,495.29,41.63,88.60,1,-1,-1,-1
20,9,716.78,613.79,71.89,133.46,1,-1,-1,-1
20,11,1466.08,816.18,74.24,185.06,1,-1,-1,-1
20,12,324.87,588.65,17.00,15.00,1,-1,-1,-1
20,13,1655.51,633.05,59.43,130.99,1,-1,-1,-1
21,2,1578.63,515.69,44.76,120.00,1,-1,-1,-1
21,3,1509.70,474.84,45.24,110.00,1,-1,-1,-1
21,4,1317.50,458.99,51.97,95.80,1,-1,-1,-1
21,5,918.61,480.48,43.39,102.55,1,-1,-1,-1
21,6,1653.27,475.84,42.62,108.02,1,-1,-1,-1
21,7,927.74,427.79,38.50,89.00,1,-1,-1,-1
21,8,260.77,495.28,42.23,88.84,1,-1,-1,-1
21,9,709.40,612.81,73.89,133.79,1,-1,-1,-1
21,11,1465.84,815.49,73.09,185.02,1,-1,-1,-1
21,12,322.91,588.40,17.00,15.00,1,-1,-1,-1
22,2,1577.01,514.85,44.87,119.38,1,-1,-1,-1
22,3,1509.08,474.55,45.50,110.00,1,-1,-1,-1
22,4,1318.47,458.61,50.91,95.30,1,-1,-1,-1
22,5,915.25,479.78,42.43,102.83,1,-1,-1,-1
22,6,1646.83,475.55,42.28,108.01,1,-1,-1,-1
22,7,926.13,426.93,38.73,89.00,1,-1,-1,-1
22,8,258.38,494.69,43.11,90.18,1,-1,-1,-1
22,9,700.77,611.21,75.64,134.54,1,-1,-1,-1
22,11,1464.66,814.60,72.03,184.39,1,-1,-1,-1
22,12,320.66,588.32,16.91,15.00,1,-1,-1,-1
22,14,1615.67,628.19,56.00,128.00,1,-1,-1,-1
23,2,1575.09,514.54,45.26,118.53,1,-1,-1,-1
23,3,1508.98,474.44,45.55,110.00,1,-1,-1,-1
23,4,1319.25,458.48,49.90,95.12,1,-1,-1,-1
23,5,912.46,478.91,41.49,102.93,1,-1,-1,-1
23,6,1640.53,475.45,42.04,107.38,1,-1,-1,-1
23,7,924.90,425.38,38.95,89.00,1,-1,-1,-1
23,8,255.32,493.86,44.08,91.91,1,-1,-1,-1
23,9,691.52,608.76,77.24,136.06,1,-1,-1,-1
23,11,1463.06,814.28,71.09,183.53,1,-1,-1,-1
23,12,318.61,588.32,16.83,15.00,1,-1,-1,-1
23,14,1604.48,626.37,56.00,128.00,1,-1,-1,-1
24,2,1572.94,513.81,45.97,117.58,1,-1,-1,-1
24,3,1508.84,474.41,45.31,110.00,1,-1,-1,-1
24,4,1319.95,458.44,48.84,95.04,1,-1,-1,-1
24,5,909.22,478.59,40.62,102.97,1,-1,-1,-1
24,6,1633.79,474.80,42.15,107.15,1,-1,-1,-1
24,7,923.80,424.18,39.14,89.00,1,-1,-1,-1
24,8,252.34,493.57,44.94,93.81,1,-1,-1,-1
24,9,682.56,606.01,78.26,137.25,1,-1,-1,-1
24,11,1461.82,813.58,70.30,182.58,1,-1,-1,-1
24,12,315.98,588.34,16.75,15.00,1,-1,-1,-1
24,14,1592.93,624.46,56.00,128.00,1,-1,-1,-1
25,2,1569.71,512.90,47.14,115.98,1,-1,-1,-1
25,3,1508.94,474.39,44.72,110.00,1,-1,-1,-1
25,4,1320.48,458.41,47.72,95.02,1,-1,-1,-1
25,5,905.05,477.83,39.82,102.99,1,-1,-1,-1
25,6,1623.11,473.92,42.76,107.06,1,-1,-1,-1
25,7,922.00,421.84,39.31,89.00,1,-1,-1,-1
25,8,249.40,492.80,45.65,95.77,1,-1,-1,-1
